#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#designation, ZooniverseID, SciTeamFollowUp, SciTeamComment, goodFraction, classifiers, good, multi, oval, empty, extended, shift, state, twentyBad, twentyGood, twentyShift, majBad, majGood, majShift, pluralBad, pluralGood, pluralShift, avgBad, avgGood, avgShift, RA, Dec, glon, glat, w1mpro, w1sigmpro, w2mpro, w2sigmpro, w3mpro, w3sigmpro, w4mpro, w4sigmpro, j_m_2mass, j_msig_2mass, h_m_2mass, h_msig_2mass, k_m_2mass, k_msig_2mass, j_h, h_k, A_Vmag, A_B_V, A_Bmag, A_gMag, A_rMag, A_iMag, A_Verr, A_B_Verr, A_Berr, A_gErr, A_rErr, A_iErr, A_objid, A_dstArcSec, A_contamination, G_source_id, G_parallax, G_parallax_error, G_parallax_over_error, G_pmra, G_pmra_error, G_pmdec, G_pmdec_error, G_astrometric_n_good_obs_al, G_astrometric_chi2_al, G_visibility_periods_used, G_phot_g_mean_flux_over_error, G_phot_g_mean_mag, G_phot_bp_mean_flux_over_error, G_phot_bp_mean_mag, G_phot_rp_mean_flux_over_error, G_phot_rp_mean_mag, G_phot_bp_rp_excess_factor, G_radial_velocity, G_radial_velocity_error, G_objid, G_dstArcSec, G_contamination, P_objid, P_gMeanPSFMag, P_gMeanPSFMagErr, P_iMeanPSFMag, P_iMeanPSFMagErr, P_rMeanPSFMag, P_rMeanPSFMagErr, P_yMeanPSFMag, P_yMeanPSFMagErr, P_zMeanPSFMag, P_zMeanPSFMagErr, P_nDetections, P_dstArcSec, P_contamination, T_id, T_pmRA, T_e_pmRA, T_pmDEC, T_e_pmDEC, T_PMflag, T_plx, T_e_plx, T_PARflag, T_dstArcSec, T_contamination, fileNPath, objid, ZooniverseURL
#@string, string, string, string, float, int, int, int, int, int, int, int, string, float, float, float, float, float, float, float, float, float, float, float, float, ra, dec, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, int, string, float, float, float, float, float, float, float, int, float, int, float, float, float, float, float, float, float, float, float, string, float, int, string, float, float, float, float, float, float, float, float, float, float, int, float, int, string, float, float, float, float, string, float, float, string, float, int, string, int, string
designation,ZooniverseID,SciTeamFollowUp,SciTeamComment,goodFraction,classifiers,good,multi,oval,empty,extended,shift,state,twentyBad,twentyGood,twentyShift,majBad,majGood,majShift,pluralBad,pluralGood,pluralShift,avgBad,avgGood,avgShift,ra,dec,glon,glat,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,j_h,h_k,A_Vmag,A_B_V,A_Bmag,A_gMag,A_rMag,A_iMag,A_Verr,A_B_Verr,A_Berr,A_gErr,A_rErr,A_iErr,A_objid,A_dstArcSec,A_contamination,G_source_id,G_parallax,G_parallax_error,G_parallax_over_error,G_pmra,G_pmra_error,G_pmdec,G_pmdec_error,G_astrometric_n_good_obs_al,G_astrometric_chi2_al,G_visibility_periods_used,G_phot_g_mean_flux_over_error,G_phot_g_mean_mag,G_phot_bp_mean_flux_over_error,G_phot_bp_mean_mag,G_phot_rp_mean_flux_over_error,G_phot_rp_mean_mag,G_phot_bp_rp_excess_factor,G_radial_velocity,G_radial_velocity_error,G_objid,G_dstArcSec,G_contamination,P_objid,P_gMeanPSFMag,P_gMeanPSFMagErr,P_iMeanPSFMag,P_iMeanPSFMagErr,P_rMeanPSFMag,P_rMeanPSFMagErr,P_yMeanPSFMag,P_yMeanPSFMagErr,P_zMeanPSFMag,P_zMeanPSFMagErr,P_nDetections,P_dstArcSec,P_contamination,T_id,T_pmRA,T_e_pmRA,T_pmDEC,T_e_pmDEC,T_PMflag,T_plx,T_e_plx,T_PARflag,T_dstArcSec,T_contamination,fileNPath,objid,ZooniverseURL
J190729.22+504149.5,AWI0005bvr,YYES / YYES,"other comments:
Plx and PM from Gaia. Class I/II YSO candidate (Marton+, 2016).  Kepler target:  LAMOST-Kepler parameters (Fransca+, 2016).  Area not covered by CSS data.
followup justification:
Possible YSO disk
flags:
4.2, 7.1",NaN,0,0,0,0,0,0,0,inactive,0.5803,98.7758,0.6438,4.5888,95.3871,0.0241,3.2425,96.7374,0.0201,2.803867,96.96677,0.2293333,286.8717853,50.6971038,81.2197269,18.2642774,9.316,0.023,8.665,0.019,6.499,0.015,5.228,0.029,10.646,0.021,10.247,0.023,9.987,0.022,0.399000000000001,0.26,11.903,0.834,12.737,12.257,11.755,11.555,0.055,0.06,0.025,0.026,0.053,0.023,55697640,0.0680533096176005,0,2133724844824871296,0.566099462923207,0.0198785278625272,28.47794,1.19096682465348,0.0363620073652205,3.59099221637042,0.041049136004629,227,282.4856,16,282.1124,11.75909,129.3744,12.1087,129.0252,11.23187,1.223655,-47.1943280301879,3.75783426410633,2133724844824871296,0.0530539825547397,3,168832868715867389,13.26,-999,12.095,-999,12.501,-999,11.72,-999,11.829,-999,91,0.103256880124481,35,399861634,-0.32308,1.75628,3.52543,0.685534,tgas,0.815166,0.352391,tgas,0.105953322158888,0,WZ_advanced_seds_N15_20/284533.png,284533,https://talk.diskdetective.org/#/subjects/AWI0005bvr
J070656.69+414057.3,AWI0005c3j,YYES / YYES,"other comments:
Red giant clump star (Gontcharov, 2008).  Distances: 199 pc (Ammons+, 2006), 409 pc (Gontcharov, 2008), 1247 pc (Pickles+, 2010), 754 - 1017 pc (Astraatmadja+, 2016).
followup justification:
Possible debris disk
flags:
8.3",NaN,0,0,0,0,0,0,0,inactive,0.9751,98.1603,0.8646,2.3237,97.6376,0.0387,2.3862,97.5424,0.0714,1.895,97.7801,0.3249,106.736228,41.682595,175.5744582,20.375512,6.35,0.085,6.039,0.027,4.64,0.016,3.638,0.021,7.521,0.023,6.778,0.017,6.605,0.021,0.743,0.172999999999999,10.132,1.436,11.568,10.832,99.999,99.999,0.069,0.093,0.062,0.005,9.999,9.999,53107382,0.11237655385928,0,951007812053671168,0.732684399468459,0.0341151782369933,21.47679,1.022526479839,0.0629915091188819,-0.570084428677818,0.06017914755578,151,322.4892,11,1258.428,9.59101,289.7889,10.40328,629.7842,8.75379,1.268085,-85.0936778389566,0.206990605943354,951007812053671168,0.0315439969997698,0,158011067364019844,10.932,-999,9.274,-999,9.798,-999,8.753,-999,8.944,-999,43,0.0317807498345115,67,16700809,0.458428,1.38508,-0.0770878,1.86985,tgas,1.07058,0.263263,tgas,0.0369450047318681,0,WZ_advanced_seds_N20_25/294633.png,294633,https://talk.diskdetective.org/#/subjects/AWI0005c3j
J214233.58+581439.1,AWI000232w,yes / maybe / NNO,"other comments:
Shell star / BE+GCAS_X variable (Rimoldini+, 2012), Vamp = 0.028 (VSX).  H-alpha emission (Berentsen+, 2014).  Spec. type F5III in Pickles+, 2010, TeffK = 6332 (Chandler+, 2016).  In Trumpler 37 open cluster (Zedja+, 2012). Milton: Be Star.
followup justification:
B5e Shell Star. Moved to Be Spreadsheet.
flags:
1.2, 4.1, 4.2, 5.1, 5.2, 8.1, 8.2",NaN,0,0,0,0,0,0,0,inactive,19.1345,77.7355,3.13,27.9087,71.858,0.2333,7.927,91.8063,0.2666,18.3234,80.4666,1.209967,325.6399507,58.244206,100.1501113,3.9904642,8.268,0.022,8.015,0.02,7.178,0.019,6.491,0.059,8.773,0.026,8.592,0.046,8.439,0.02,0.180999999999999,0.153,9.799,0.442,10.24,10.25,9.843,9.658,0,0.144,0.144,0.239,0,0,57579831,0.147742385865643,0,2178536403298137216,0.863961318547532,0.031327220579756,27.57861,-3.46714705773525,0.0623585554863996,-3.39218891155106,0.0565161306103444,199,477.6834,15,1030.773,9.61474,375.7231,9.820607,417.9262,9.297831,1.176953,106.491178498581,6.74514241522027,2178536403298137216,0.0331737082479815,3,177893256401233805,10.151,-999,9.699,-999,9.821,-999,9.645,-999,9.654,-999,50,0.223974315594887,66,260284195,-3.53103,0.138723,-3.5104,0.137821,tgas,0.943909,0.219161,tgas,0.100554396903998,0,,73791,https://talk.diskdetective.org/#/subjects/AWI000232w
J053431.70-035151.2,AWI0005wi7,yes / NNO,"other comments:
YSO with disk observed by Spitzer (Megeath+, 2012).   Vamp ~ 1.0 based on LC from CSDR2.
followup justification:
Possible YSO disk (Joe - known YSO disk observed by Spitzer, extended in WISE 4 - no follow up).
flags:
4.2, 4.4, 7.1, 7.2",NaN,0,0,0,0,0,0,0,inactive,0.0017,94.9779,5.0204,31.1363,68.5113,0.3523,21.4621,78.2682,0.2696,17.53337,80.5858,1.880767,83.6321172,-3.8642378,207.4842656,-18.8535981,9.192,0.024,8.989,0.02,7.692,0.022,5.627,0.064,10.436,0.023,9.746,0.032,9.565,0.02,0.69,0.181000000000001,12.84,1.164,14.004,13.392,12.395,11.933,0.038,0.04,0.013,0.026,0.033,0.02,2123166,0.219929405737872,0,3215872396561733504,2.48579593248418,0.0355668702794902,69.89077,0.587067220360393,0.0615985913716665,4.29847391398684,0.0567888212119224,244,259.8527,12,517.8896,12.36213,132.5075,13.06611,178.5227,11.55983,1.275325,20.6292074105266,3.2019289734493,3215872396561733504,0.0388191068468224,1,103360836321453363,13.336,-999,11.946,-999,12.347,-999,11.569,-999,11.722,-999,81,0.0214948324583308,27,427351826,-2.1,2,7.3,1.8,ucac4,NaN,NaN,,0.135698452532416,0,WZ_advanced_seds_S20_15/322050.png,322050,https://talk.diskdetective.org/#/subjects/AWI0005wi7
J203521.04+081146.7,AWI0005ybl,YYES / YYES,"other comments:
Class III / more evolved YSO candidate (Marton+, 2016).  SRB variable, Vamp = 3.4 (VSX).  RV_Tauri variable, Vamp = 1.78 (Richards+, 2012).
followup justification:
Possible debris disk
flags:
4.2, 8.3",NaN,0,0,0,0,0,0,0,inactive,14.021,85.0419,0.9371,6.8361,93.1142,0.0497,3.8992,96.0581,0.0427,8.2521,91.40473,0.3431667,308.8377001,8.1963166,52.9729565,-18.714354,7.31,0.032,7.009,0.02,6.636,0.016,5.887,0.051,7.92,0.023,7.533,0.047,7.388,0.033,0.387,0.145,10.402,0.906,11.308,10.802,10.3,10.1,0.516,0.831,0.651,0.526,0.969,0,40359326,0.304910188927726,0,1749384336222058112,0.210893941907895,0.038667654372464,5.454014,-5.22961093242751,0.0599541365410914,-7.76571426786731,0.0442905594061999,260,300.9306,13,39.05052,10.14753,11.03384,10.87411,16.23836,9.320455,1.288005,42.3782372442716,2.53649241340279,1749384336222058112,0.331703882799635,1,117833088375585920,10.515,-999,9.387,-999,9.786,-999,9.01,-999,9.121,-999,22,0.328179844798819,58,375005618,-1.96719,1.49154,-8.09035,0.951124,tgas,NaN,NaN,,0.125332791970492,0,WZ_advanced_seds_S20_15/327370.png,327370,https://talk.diskdetective.org/#/subjects/AWI0005ybl
J165316.71-243032.7,AWI00057uy,YYES / YYES,"other comments:
New YSOc with Diskc. Marton YSOc class I/II. Vmag is rather low for PM for YSO, but it's not impossible. SED support YSO, as does IRxs. Mildly extended in W4.
followup justification:
new YSOc with Diskc
flags:
(1.2), 4.2, 4.3, 7.1",NaN,13,11,0,2,0,0,0,active,1.959,96.9166,1.1244,5.2436,94.7246,0.0318,6.6466,93.3062,0.0472,4.6164,94.98247,0.4011333,253.3196426,-24.5090874,356.9977507,12.1279019,6.928,0.052,6.798,0.022,5.229,0.016,4.215,0.022,8.514,0.032,7.591,0.046,7.286,0.021,0.922999999999999,0.305000000000001,12.181,2.001,14.182,13.138,11.45,10.462,0.044,0.088,0.076,0.046,0,0.048,11571122,0.555965843303199,0,4113290183701683712,0.192893116196979,0.0559162388799243,3.44968,-6.59544366329537,0.099031580606048,-0.996925810252882,0.0613055869756902,301,1080.236,13,330.9093,11.18157,76.43217,12.45021,133.7518,10.12161,1.358754,-45.8209967690867,0.419050606531227,4113290183701683712,0.0858979612295123,17,78582533196509508,13.119,-999,10.732,-999,11.536,-999,9.911,-999,10.206,-999,55,0.341971255306866,45,15656891,-6.5,2.9,0.7,1.5,ucac4,NaN,NaN,,0.0824878949106534,0,WZ_advanced_seds_N10_15/233502.png,233502,https://talk.diskdetective.org/#/subjects/AWI00057uy
J194245.05-213659.9,AWI0005z86,YYES / YYES,"other comments:
SED strong for YSOc with Diskc. No extension/images clean. Misc. Variable with low Vamp. Marton YSOc. Class III.
followup justification:
 YSOc with Diskc, needs spectral typing
flags:
4.2, 7.1",0.666666666666667,12,8,2,4,0,1,1,inactive,3.5788,95.3946,1.0266,5.5212,94.4569,0.0219,4.0401,95.9437,0.0162,4.380033,95.26507,0.3549,295.6877126,-21.6166509,18.4722831,-20.5904934,7.267,0.034,7.3,0.02,5.869,0.015,4.745,0.03,8.607,0.023,7.703,0.044,7.447,0.031,0.903999999999999,0.256,12.79,1.815,14.605,13.667,12.173,10.846,0.291,0.409,0.288,0.307,0.344,0.189,12244103,0.276166020560215,0,6868025548124961792,0.26007457657792,0.0571040720391489,4.554396,0.507023220717768,0.097070942007273,-6.97300373240191,0.0814102095032643,138,590.5327,11,92.42611,11.54536,17.46217,13.05737,36.8884,10.4026,1.402605,-31.2734199503956,1.28687015156977,6868025548124961792,0.0691189856331079,3,82062956877250363,13.43,-999,10.977,-999,11.821,-999,10.09,-999,10.395,-999,82,0.0228743625362782,40,68881453,-1.6,1.9,-5.6,2,ucac4,NaN,NaN,,0.203431163759529,0,WZ_advanced_seds_S25_20/361055.png,361055,https://talk.diskdetective.org/#/subjects/AWI0005z86
J053243.80-002715.2,AWI0005wgy,YYES / YYES,"other comments:
Class III / more evolved YSO candidate (Marton+, 2016).  In Collinder 70 open cluster (Dias+, 2014).  H-alpha emission star in Orion region (Wiramihardja+, 1993).  Indications object is YSO from Caballero+, 2008: T-Tau, H-alpha emission, X-rays.
followup justification:
Possible YSO disk, needs better spectral type.
flags:
4.2, 7.1, 7.2",NaN,0,0,0,0,0,0,0,inactive,0.0019,99.0946,0.9035,0.0197,99.9597,0.0206,0.1659,99.7718,0.0623,0.0625,99.6087,0.3288,83.1825173,-0.4542242,204.0895859,-17.6545976,8.93,0.023,8.773,0.019,7.391,0.026,3.239,0.023,9.976,0.026,9.429,0.022,9.244,0.021,0.547000000000001,0.185000000000001,11.538,0.812,12.349,11.894,11.246,10.974,0.04,0.065,0.05,0.04,0.035,0.041,231634,0.0300176699406969,0,3220703856813064448,2.86584670635814,0.0612885812575,46.75988,1.42253645952582,0.10272596240867,-0.854346648614531,0.0805814228442164,109,204.9355,8,414.2659,11.28365,118.3301,11.77,162.6448,10.65089,1.231457,15.4971407238454,1.02328080115206,3220703856813064448,0.0335486341169992,0,107450831825245373,12.345,-999,11.281,-999,11.583,-999,11.019,-999,11.121,-999,81,0.034544602669113,51,50789323,1.2,1.4,NaN,1.4,tycho2,NaN,NaN,,0.0968863654411187,0,WZ_advanced_seds_S20_15/368212.png,368212,https://talk.diskdetective.org/#/subjects/AWI0005wgy
J075501.05+002336.8,AWI000561q,NNO,"other comments:
MISC / SRA variable, Vamp = 0.41 (VSX).   Vamp ~ 2.5 based on LC from CSDR2.
followup justification:
M Giant, semi-regular pulsating variable.
flags:
3.1, 5.4, 8.3",0.9,10,9,1,0,0,0,0,inactive,0.9601,98.5103,0.5296,8.3265,91.6197,0.0538,5.8379,94.0993,0.0628,5.0415,94.7431,0.2154,118.7544112,0.3935825,219.9717867,14.2925201,6.432,0.08,5.725,0.049,3.784,0.015,2.933,0.023,8.208,0.023,7.387,0.049,6.952,0.021,0.821000000000001,0.435,11.264,1.187,12.451,11.835,10.816,10.603,0.055,0.072,0.046,0.071,0.057,1.079,35785572,0.0170723208293288,0,3084257697918412928,0.261939040463842,0.0446753637760032,5.863165,-0.928738416048077,0.0700025938743363,-2.74992159527875,0.0405468105720982,275,605.5792,13,154.4382,10.62485,45.63312,11.55299,51.1284,9.66913,1.33918,34.884491547897,5.64440286974881,3084257697918412928,0.0927170769811238,0,108471187545022730,11.944,-999,10.001,-999,10.626,-999,9.387,-999,9.619,-999,41,0.0934291172570616,64,266482298,-3.07422,1.49205,-1.43892,0.869767,tgas,NaN,NaN,,0.0611445647321467,0,WZ_advanced_seds_N10_15/263667.png,263667,https://talk.diskdetective.org/#/subjects/AWI000561q
J160647.93-184144.1,AWI0005cff,NNO,"other comments:
SED suggests early type star with secondary peak at 22 microns. Multiple objects. Upper Scorpus subgroup of Sco-Cen, known PMS star with transitional disk and galaxy blend.
followup justification:
Clear multiple objects/blended PMS star and galaxy plus multiple at 11:00
flags:
1.1, 7.2, 8.1",NaN,0,0,0,0,0,0,0,inactive,4.2655,94.7251,1.0094,34.8015,65.0999,0.0986,16.7759,83.1418,0.0823,18.6143,80.98893,0.3967667,241.6997268,-18.6955912,354.3195795,24.1224264,8.798,0.023,8.754,0.02,8.103,0.022,3.927,0.022,9.886,0.022,9.184,0.026,8.979,0.028,0.702,0.205,12.576,1.317,13.893,13.239,12.055,11.488,0.038,0.058,0.044,0.032,0.047,0.159,8930893,0.113418377996188,0,6248832413846579840,6.44557091484405,0.0502114483567071,128.3685,-8.33591513612454,0.0977433106477125,-21.0819876154873,0.0752505675459807,190,507.2282,10,360.3103,12.06153,104.6768,12.91161,140.4221,11.16128,1.311261,-4.75296341069682,2.30495721399559,6248832413846579840,0.0504594859354841,4,85562416997215650,13.123,-999,11.564,-999,12.048,-999,11.088,-999,11.265,-999,101,0.0417762634711949,20,161828768,-6.2,1.9,-20,1.5,ucac4,NaN,NaN,,0.358699792946761,0,WZ_advanced_seds_N20_25/271772.png,271772,https://talk.diskdetective.org/#/subjects/AWI0005cff
J040655.92+061720.9,AWI0005zz8,NNO,"other comments:
Classic SED for early type star with secondary peak at 12 microns. 
followup justification:
Mira-cet variable
flags:
5.4, 8.1",NaN,0,0,0,0,0,0,0,inactive,0.0066,99.0312,0.9622,0.9463,99.0218,0.032,1.7076,98.2479,0.0445,0.8868333,98.76697,0.3462333,61.7330292,6.2891526,185.0815673,-32.133291,9.675,0.024,9.348,0.02,5.699,0.015,3.92,0.019,10.275,0.022,9.973,0.03,9.838,0.02,0.302,0.135000000000002,11.889,0.744,12.633,12.195,11.641,11.399,0.033,0.046,0.033,0.037,0.047,0.127,38898905,0.394427065984749,0,3297078447035834240,4.03248199444408,0.0394591294164706,102.1939,0.657343679998747,0.0869841564904416,-5.73287206239571,0.0432070501372271,297,715.6203,11,834.9933,11.58451,271.7742,12.04027,361.3147,10.99427,1.215539,11.5498896908037,2.85295192311523,3297078447035834240,0.118508899339777,0,115540617330337413,13.185,-999,11.895,-999,12.404,-999,11.454,-999,11.524,-999,80,0.962392167525316,46,283601222,1.5,2.5,0.6,4.5,ucac4,NaN,NaN,,0.0422795548389159,0,WZ_advanced_seds_S40_30/411365.png,411365,https://talk.diskdetective.org/#/subjects/AWI0005zz8
J210020.33+334223.3,AWI0005vwe,YYES / NNO,"other comments:
YSO Class I/II Candidate (Marton+, 2016), Carbon star  (Ita+, 2010)
followup justification:
Possible YSO disk. Josh: no follow up on carbon stars because they emit their own dust. 
flags:
4.1, 7.1",0.846153846153846,13,11,1,0,0,1,0,inactive,6.3621,92.8635,0.7744,5.8956,94.0754,0.029,4.3389,95.6316,0.0295,5.5322,94.19017,0.2776333,315.0847474,33.7064997,77.621681,-8.149655,6.139,0.098,6.137,0.033,4.005,0.014,1.853,0.014,7.807,0.026,6.914,0.029,6.527,0.021,0.893000000000001,0.387,11.417,2.317,13.733,13.038,10.628,99.999,0.034,0.254,0.252,0,0.047,9.999,48778519,0.355300993753969,1,1866288501301751424,0.316780905952608,0.0327784592364139,9.664301,-6.78999274672924,0.0402885926652308,-6.14089039488503,0.048897059059729,317,890.308,17,1133.755,10.61114,296.9409,11.75746,402.8033,9.582891,1.353381,-57.2432691569558,0.394151310574268,1866288501301751424,0.0706258998410757,3,148443150845598352,12.717,-999,10.185,-999,11.045,-999,9.281,-999,9.6,-999,63,0.642010386260349,63,428191579,-5.25186,0.860279,-6.64499,1.46954,tgas,NaN,NaN,,0.199088744758117,0,,307044,https://talk.diskdetective.org/#/subjects/AWI0005vwe
J214823.51+324746.2,AWI0005yel,YYES / YYES,"other comments:
Spec. type vega (Pickles+, 2010).  HIP plx = 4.54 +/- 0.41.  Area not covered by CSS data.
followup justification:
Possible debris disk
flags:
4.1, 8.1, 8.2",NaN,5,4,0,1,0,0,0,active,2.4158,96.2026,1.3816,7.896,92.0708,0.0332,3.4323,96.5487,0.019,4.581367,94.9407,0.4779333,327.0979628,32.7961809,84.1480613,-15.9585571,6.683,0.063,6.676,0.022,6.609,0.015,6.143,0.042,6.664,0.024,6.748,0.038,6.694,0.018,-0.0840000000000005,0.0540000000000003,99.999,99.999,99.999,99.999,99.999,99.999,9.999,9.999,9.999,9.999,9.999,9.999,48873465,0.245290788867047,2,1946457398775233280,3.15839869356986,0.0435466721129834,72.52905,4.78021442456802,0.0580046780633944,0.9281664948634,0.0796133898101308,548,2117.756,15,4661.755,6.786169,1759.021,6.810517,648.3921,6.769395,1.149563,NaN,NaN,1946457398775233280,0.0859112308323564,0,147353270980926030,6.546,-999,7.026,-999,6.801,-999,7.269,-999,7.197,-999,8,0.65603124120643,78,287761145,4.86463,0.0188412,0.79359,0.0217322,tgas,2.87256,0.569742,tgas,0.091676604260428,0,WZ_advanced_seds_S20_15/369436.png,369436,https://talk.diskdetective.org/#/subjects/AWI0005yel
J020206.67+601741.4,AWI0002vbd,YYES /,"other comments:
New B8V YSOc with Diskc.  Clean images.  Area not covered by CSS data.
followup justification:
new early type YSOc with Diskc
flags:
4.1, 8.1, 8.2",NaN,0,0,0,0,0,0,0,inactive,0.0005,96.8935,3.106,25.2604,74.2937,0.4459,5.4923,94.2802,0.2274,10.25107,88.48914,1.259767,30.5278097,60.2948438,131.5844992,-1.3841521,7.572,0.024,7.549,0.018,7.406,0.016,6.614,0.056,7.691,0.023,7.726,0.038,7.704,0.029,-0.0350000000000001,0.0220000000000002,7.976,0.051,8.027,7.89,8.067,8.222,0,0,0,0,0,0,58280817,0.0799517406266254,0,507952179936775552,2.95947245789077,0.0472705661518781,62.60709,9.20764158667441,0.0442745141540235,-6.14241018622481,0.0881606734609122,594,1883.854,16,3470.659,7.968613,2341.244,8.03347,1540.267,7.865299,1.159204,NaN,NaN,507952179936775552,0.0170145968219079,4,180350305279664563,7.959,-999,8.147,-999,8.057,-999,8.387,-999,8.244,-999,17,0.0852872893479428,49,400742762,9.00704,0.044018,-6.04539,0.0429122,tgas,3.33121,0.326622,tgas,0.0852872893479428,1,,121893,https://talk.diskdetective.org/#/subjects/AWI0002vbd
J182721.61-031416.0,AWI0002008,yes / NNO,"other comments:
YSO in Aquila cloud observed by Spitzer (Dunham+, 2015).  YSO with low-mass disk with large cavity and low scale (van der Marel+, 2016).  Area not covered by CSS data.
followup justification:
possible debris disk (Joe - known YSO disk observed by Spitzer, extended / contaminated in WISE 3, possibly in WISE 4).
flags:
1.2, 4.2, 4.4, 7.1",NaN,0,0,0,0,0,0,0,inactive,22.7279,54.3405,22.9316,22.6513,71.4287,5.92,10.7167,81.843,7.4404,18.69863,69.20406,12.09733,276.840074,-3.2378036,27.2945627,3.8662283,9.698,0.022,9.686,0.02,8.907,0.033,6.273,0.056,10.343,0.022,10.04,0.025,9.863,0.021,0.303000000000001,0.177,12.777,1.072,13.849,13.294,12.396,11.82,0.061,0.065,0.023,0.014,0.058,0.043,6871406,0.240311607062617,0,4269999963914444160,2.22154744084506,0.0413236058441471,53.75977,2.18291500621935,0.0819234863893326,-8.4030971868557,0.0730545037151163,151,256.6849,11,3206.889,12.29253,505.697,13.02451,1267.206,11.46258,1.288568,NaN,NaN,4269999963914444160,0.0896502777093088,1,104112768401005063,12.814,-999,11.812,-999,12.185,-999,11.387,-999,11.491,-999,67,0.109463149342152,26,132665632,-1.6,1.3,-7.8,2,ucac4,NaN,NaN,,0.268584050639139,0,,85004,https://talk.diskdetective.org/#/subjects/AWI0002008
J062200.65-233656.4,AWI0005wyw,YES / ,"other comments:
Variability based on LC from CSDR2 ~0.7 V mag
followup justification:
Possible debris disk
flags:
 3.1, 3.2, 8.3",NaN,0,0,0,0,0,0,0,inactive,0.2964,99.0701,0.6335,2.3532,97.6212,0.0256,2.3319,97.6348,0.0333,1.6605,98.1087,0.2308,95.5027278,-23.6156886,231.3741815,-16.6833531,6.534,0.08,6.472,0.024,5.769,0.016,4.941,0.027,7.809,0.02,6.875,0.034,6.535,0.026,0.934,0.34,13.023,1.656,14.679,13.777,12.364,10.445,0.169,0.269,0.21,0.215,0.144,0.153,9447446,0.0334184739090631,0,2936473851858198016,0.269994183030723,0.0687932028610622,3.924722,0.455276540317173,0.0787566968855453,1.78268002044835,0.111646290997913,375,4767.414,16,164.2334,11.25403,62.77914,13.21866,81.89984,9.936657,1.55346,NaN,NaN,2936473851858198016,0.0830714892862715,0,79660955028201354,13.354,-999,10.505,-999,11.527,-999,9.418,-999,9.777,-999,69,0.133122783940044,67,60177168,-1.5,1.3,3.2,1.3,ucac4,NaN,NaN,,0.0901233299633897,0,WZ_advanced_seds_S20_15/339899.png,339899,https://talk.diskdetective.org/#/subjects/AWI0005wyw
J053747.08-064230.1,AWI0005wmc,YES /,"other comments:
binary system, sep 0.2 arcsec (Mason+ 2001-2014), DA1/K4V, 16 pc (Pickles+, 2010)
followup justification:
Possible YSO disk
flags:
4.2, 5.2, 6.2",NaN,0,0,0,0,0,0,0,inactive,0.8431,98.4876,0.6693,0.8512,99.1165,0.0323,0.3541,99.6072,0.0387,0.6828,99.07043,0.2467667,84.4461793,-6.7083884,210.5571095,-19.4181723,6.647,0.07,5.952,0.034,3.416,0.013,1.494,0.02,8.405,0.021,7.947,0.038,7.368,0.021,0.457999999999999,0.579,8.843,0.183,9.026,8.896,8.931,9.075,0,0,0,0,0,0,8560100,0.251897905545143,0,3016879109970689024,1.2691833782702,0.304174265784673,4.172554,0.589493583407154,0.602722437381059,0.20342079933491,0.548283562333347,163,13527.4,12,564.6009,8.853718,180.7885,8.929526,196.7539,8.729796,1.16125,NaN,NaN,3016879109970689024,0.0427548805812961,0,99950844460380279,11.51,-999,9.965,-999,10.43,-999,9.534,-999,9.708,-999,14,0.0436782271490156,58,332856261,1.24789,0.478873,0.190964,0.578084,tgas,NaN,NaN,,0.0433821860500048,0,WZ_advanced_seds_S20_15/364100.png,364100,https://talk.diskdetective.org/#/subjects/AWI0005wmc
