Name,RA,DEC,MatchID,MatchRA,MatchDEC,dstArcSec,designation,ZooniverseID,goodFraction,glon,glat,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,j_h,h_k,A_Vmag,A_B_V,A_Bmag,A_gMag,A_rMag,A_iMag,A_Verr,A_B_Verr,A_Berr,A_gErr,A_rErr,A_iErr,A_objid,A_dstArcSec,A_contamination,G_source_id,G_phot_g_mean_mag,G_parallax,G_parallax_error,G_pmra,G_pmra_error,G_pmdec,G_pmdec_error,G_astrometric_n_good_obs_al,G_astrometric_chi2_al,G_visibility_periods_used,G_phot_g_mean_flux_over_error,G_phot_g_mean_mag1,G_phot_bp_mean_flux_over_error,G_phot_bp_mean_mag,G_phot_rp_mean_flux_over_error,G_phot_rp_mean_mag,G_phot_bp_rp_excess_factor,G_radial_velocity,G_radial_velocity_error,G_objid,G_dstArcSec,G_contamination,P_gMeanPSFMag,P_gMeanPSFMagErr,P_iMeanPSFMag,P_iMeanPSFMagErr,P_rMeanPSFMag,P_rMeanPSFMagErr,P_yMeanPSFMag,P_yMeanPSFMagErr,P_zMeanPSFMag,P_zMeanPSFMagErr,P_nDetections,P_dstArcSec,P_contamination,T_id,T_pmRA,T_e_pmRA,T_pmDEC,T_e_pmDEC,T_PMflag,T_plx,T_e_plx,T_PARflag,T_dstArcSec,T_contamination,ZooniverseURL
AWI00021y8,294.270708333333,27.5446111111111,7267,294.2707467,27.5446346,0.148821642299699,J193704.97+273240.6,AWI00021y8,0.6,62.42336,3.1380035,7.986,0.024,7.982,0.021,7.34,0.017,6.461,0.063,9.746,0.019,8.603,0.024,8.14,0.02,1.143,0.462999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2025176762024771584,14.08765,0.211806475700509,0.0845567502819009,-1.83716221667348,0.129114899581398,-4.32092747363834,0.130667126511482,320,3455.67,16,177.4511,14.08765,25.37728,17.15748,58.02196,12.58803,1.738778,NaN,NaN,2025176762024771584,0.0212189988640642,30,17.902,0.024164,13.331,-999,15.8465,0.061386,11.628,-999,12.201,-999,87,0.0265313720775365,49,213639062,-2.7,6.3,-7.2,6.1,ucac4,NaN,NaN,,12.716028792781,0,https://talk.diskdetective.org/#/subjects/AWI00021y8
AWI000592t,267.834166666667,-6.74652777777778,242870,267.8342045,-6.7465452,0.149091330229844,J175120.20-064447.5,AWI000592t,0.666666666666667,19.9026379,10.1113026,7.397,0.03,7.326,0.021,6.837,0.017,6.404,0.063,9.004,0.029,7.949,0.042,7.561,0.016,1.055,0.388,14.712,2.156,16.869,16.272,14.313,12.173,0,0,0,0.381,0.378,0.173,1685156,0.498855571635185,0,4171877592055324416,12.84947,0.0631182974094359,0.144690900714462,-3.68831984772344,0.217325774819022,1.07101624472061,0.180894197965996,134,1834.725,11,111.4382,12.84947,18.29771,15.22941,43.06306,11.43951,1.642898,NaN,NaN,4171877592055324416,0.0575273407712592,8,16.2298,0.013801,12.189,-999,14.3684,0.00087,10.715,-999,11.218,-999,62,0.0792635460313664,31,6744496,-3.3,2.4,4.1,2.6,ucac4,NaN,NaN,,0.129151333632758,0,https://talk.diskdetective.org/#/subjects/AWI000592t
AWI0003xlf,278.203166666667,-13.9017222222222,208968,278.2032016,-13.901746,0.149097299735919,J183248.76-135406.2,AWI0003xlf,0.533333333333333,18.4571764,-2.2592379,6.777,0.065,6.648,0.022,5.723,0.015,4.984,0.03,8.774,0.024,7.648,0.055,7.042,0.024,1.126,0.606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,4104551849497984640,14.46547,0.232264557416279,0.221938044272202,-4.81826143802438,0.294982591880463,-8.18429384386745,0.265926546255942,141,3098.956,11,36.56989,14.46547,32.04483,16.56492,13.79687,12.68529,2.301326,NaN,NaN,4104551849497984640,0.078585897517102,51,16.7377,0.009215,14.2951,0.005817,18.6219,0.027633,11.8204,0.001,16.5217,0.011244,49,0.332281456165288,78,433018774,6.4,6,7.6,6.5,ucac4,NaN,NaN,,0.194499536231544,1,https://talk.diskdetective.org/#/subjects/AWI0003xlf
AWI0002izo,263.117125,-22.8311388888889,119397,263.117159,-22.8311663,0.149879596615187,J173228.11-224952.1,AWI0002izo,0.533333333333333,3.6075919,5.7476835,7.391,0.029,7.36,0.02,6.448,0.016,5.444,0.036,9.58,0.023,8.246,0.034,7.645,0.026,1.334,0.601000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,4117445306898194432,15.06936,0.310146595600643,0.281246603270163,-0.26324037862846,0.418218516804885,-3.86103540059249,0.31560532144883,142,3117.623,11,80.23391,15.06936,12.19401,19.21458,29.65408,13.3547,2.082846,NaN,NaN,4117445306898194432,0.0398023041992844,13,20.7804,0.077161,14.8727,0.000349,18.1834,0.063999,11.9341,0,13.114,0.036504,62,0.0679149557264827,63,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,https://talk.diskdetective.org/#/subjects/AWI0002izo
AWI00058wf,265.025083333333,-5.43436111111111,287547,265.0251234,-5.4343732,0.150041874557109,J174006.02-052603.7,AWI00058wf,0.733333333333333,19.6723847,13.1890753,6.61,0.076,6.544,0.024,5.973,0.016,5.102,0.032,8.255,0.026,7.24,0.063,6.689,0.026,1.015,0.551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,4170051161495719296,12.62949,0.138299829496915,0.143061942484257,-1.82119558810723,0.226189047599876,-2.43629961098727,0.181169337976293,115,1347.08,10,85.82214,12.62949,12.62793,15.73877,27.24436,11.08016,1.816636,NaN,NaN,4170051161495719296,0.0731170574406483,6,16.731,0.009269,11.873,-999,13.406,-999,10.211,-999,10.725,-999,55,0.0743684647538713,25,180228378,-5.9,4.4,-5.3,4.4,ucac4,NaN,NaN,,0.178658424733749,1,https://talk.diskdetective.org/#/subjects/AWI00058wf
AWI0005b9d,248.810875,-22.4952777777778,220967,248.8109149,-22.4952977,0.150850440825344,J163514.61-222943.0,AWI0005b9d,0.666666666666667,355.9541287,16.6140488,7.194,0.049,6.841,0.021,6.102,0.016,5.526,0.038,8.824,0.02,7.805,0.038,7.314,0.029,1.019,0.491,14.56,1.798,16.357,15.465,13.773,11.842,0.238,0.435,0.364,0.259,0.219,0.067,11520439,1.62623980357525,0,6051260649758764544,13.58154,-0.200976545224906,0.13665947610866,-5.21690452042349,0.243951067151234,-4.66495842847168,0.16150024056224,168,2185.751,10,19.44159,13.58154,2.35568,16.24395,6.96209,11.78458,2.292623,NaN,NaN,6051260649758764544,0.0605123078783101,1,18.0013,0.151238,12.086,-999,13.411,-999,10.656,-999,11.114,-999,79,0.0883963581800363,16,73221121,-9.1,1.8,-1.4,1.9,ucac4,NaN,NaN,,0.22573937738101,1,https://talk.diskdetective.org/#/subjects/AWI0005b9d
AWI00027hm,261.301,-26.9686111111111,93482,261.301038,-26.9686358,0.150880877987678,J172512.24-265807.0,AWI00027hm,0.666666666666667,359.2255807,4.8573467,7.212,0.031,7.185,0.019,6.423,0.017,5.511,0.038,9.426,0.023,8.08,0.038,7.536,0.02,1.346,0.544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,4109557066821145216,14.35081,-0.0399477805682082,0.170311459758665,-1.70454251603904,0.262247962388696,-1.28599237737956,0.188043185255495,167,2392.632,11,237.7007,14.35081,26.61361,18.12535,70.86215,12.74556,1.891287,NaN,NaN,4109557066821145216,0.0320676909462812,17,18.9697,0.026438,14.0674,0.002687,16.842,0.003373,11.5537,0.00578,12.4624,0.008493,68,0.0680898218776849,52,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,https://talk.diskdetective.org/#/subjects/AWI00027hm
AWI0002awh,279.423166666667,2.15425,89242,279.4232054,2.1542661,0.150915211222721,J183741.56+020915.3,AWI0002awh,0.533333333333333,33.2847256,4.0397567,6.974,0.053,7.007,0.02,6.29,0.017,5.451,0.035,9.191,0.019,7.871,0.033,7.229,0.02,1.32,0.642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,4279863583961178624,14.74272,0.238402427874783,0.251681489493128,-3.58450429743537,0.376539169766291,-6.44473075112851,0.364306990516251,158,5045.088,11,155.306,14.74272,19.64134,19.19221,52.68998,13.03915,2.057926,NaN,NaN,4279863583961178624,0.0936576594612052,14,20.4123,0.060932,14.5284,0.011133,17.7931,0.024238,11.493,-999,12.317,-999,73,0.0846824615888692,40,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,https://talk.diskdetective.org/#/subjects/AWI0002awh
AWI00017kt,286.5535,9.35441666666667,25814,286.5535353,9.35444,0.150926031398406,J190612.84+092115.9,AWI00017kt,0.533333333333333,42.9333952,1.0049836,6.301,0.064,6.153,0.032,5.17,0.021,4.196,0.024,9.518,0.021,7.772,0.033,6.843,0.026,1.746,0.929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,4310684338008823040,16.35983,0.363457683442181,0.363685510969932,-3.70738940826274,0.549107426779645,-4.84783127202197,0.543512228480145,175,5090.495,11,144.6739,16.35983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4310684338008823040,0.172197177641019,1,22.0873,0.059207,17.0733,0.027953,21.2739,0.04435,12.8422,0.008667,12.946,-999,78,0.16418971962774,45,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,https://talk.diskdetective.org/#/subjects/AWI00017kt
AWI0003xr3,278.908541666667,-12.2224444444444,169802,278.9085743,-12.2224717,0.151031439932438,J183538.05-121320.8,AWI0003xr3,0.533333333333333,20.2656755,-2.0976293,6.3,0.079,6.152,0.024,5.375,0.016,4.232,0.027,8.559,0.019,7.248,0.029,6.681,0.017,1.311,0.567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,4106511179168684544,13.66818,-0.207481461949103,0.195795647437832,-2.48179702481139,0.259835992594266,-8.33952635982408,0.23344751323671,139,2108.763,10,116.7292,13.66818,17.68453,17.69992,36.1938,12.00256,1.993343,NaN,NaN,4106511179168684544,0.106122017580418,29,19.0591,0.017332,12.744,-999,16.2737,0.001658,10.675,-999,11.362,-999,58,0.0763630153525724,46,433520608,37.8,19.4,2.6,10.5,ucac4,NaN,NaN,,14.7349398772553,0,https://talk.diskdetective.org/#/subjects/AWI0003xr3
AWI0005k6q,267.613625,-10.0750833333333,348756,267.6136639,-10.0751006,0.151244486669073,J175027.27-100430.3,AWI0005k6q,0.857142857142857,16.8559491,8.664891,6.752,0.071,6.736,0.02,6.113,0.014,5.369,0.037,8.702,0.023,7.514,0.053,6.945,0.017,1.188,0.569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,4164064221910160896,13.27286,0.34465116344255,0.153261055782558,-2.87211342814685,0.213853820381348,-3.7711162357694,0.182602990794475,169,2499.756,11,213.7895,13.27286,39.55389,16.70267,65.92411,11.70704,1.833112,NaN,NaN,4164064221910160896,0.0773462544337806,7,17.7402,0.001317,14.0013,0.001163,15.6381,0.003243,10.6312,0.019187,12.4207,0.001,16,0.144474766134492,36,6467378,2.8,4.5,-2.9,5.1,ucac4,NaN,NaN,,0.0217289867171517,0,https://talk.diskdetective.org/#/subjects/AWI0005k6q
AWI0005bap,251.011208333333,-17.4478055555556,276834,251.0112492,-17.4478217,0.151909047680261,J164402.69-172652.1,AWI0005bap,0.8,1.4422732,18.1372386,6.807,0.034,6.447,0.022,6.053,0.013,5.649,0.045,8.58,0.023,7.652,0.044,7.268,0.02,0.928,0.384,15.985,1.375,17.36,16.72,15.704,99.999,0.102,0.17,-0.136,0,0,9.999,9589479,12.981328929071,0,4133462167598492416,12.84257,0.093494888303902,0.118272870888414,-1.30325185266584,0.225857021275822,-4.69432708833656,0.118259025400287,294,3940.094,13,39.33294,12.84257,5.04414,15.82998,15.13191,11.13797,2.094465,NaN,NaN,4133462167598492416,0.00847561840889205,2,14.4738,0.008458,11.548,-999,12.734,-999,10.284,-999,10.68,-999,83,0.0273264022668225,28,457953650,-0.7,1.7,-4.3,1.8,ucac4,NaN,NaN,,0.135692766867697,1,https://talk.diskdetective.org/#/subjects/AWI0005bap
AWI0004mw1,301.48975,24.0936666666667,185443,301.4897915,24.0936856,0.15246778113592,J200557.54+240537.2,AWI0004mw1,0.666666666666667,62.7758703,-4.2092236,6.334,0.078,6.233,0.025,5.76,0.015,5.034,0.031,8.051,0.032,6.904,0.026,6.468,0.023,1.147,0.436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,1833439659411491200,12.22488,0.295447033496026,0.0950018048793218,-2.09025384731332,0.137029638658416,-3.36464606552314,0.135699604255588,296,5142.75,15,254.7551,12.22488,38.47324,15.15952,89.87354,10.73606,1.727729,NaN,NaN,1833439659411491200,0.05480059756023,6,15.9506,0.003031,11.548,-999,13.236,-999,9.892,-999,10.451,-999,78,0.0287595549619007,39,244618608,-1.9,6.1,-5.1,6.1,ucac4,NaN,NaN,,0.0875452696141431,0,https://talk.diskdetective.org/#/subjects/AWI0004mw1
AWI0004u8q,274.052791666667,-28.6889166666667,207744,274.0528292,-28.6889437,0.153366037231055,J181612.67-284120.1,AWI0004u8q,3.9375,3.5312409,-5.7026051,7.064,0.028,7.083,0.019,6.4,0.015,5.829,0.048,8.758,0.024,7.828,0.033,7.327,0.017,0.929999999999999,0.501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,4050611316448654592,13.37671,0.346053298370344,0.199727581801762,-7.9036210593983,0.316256201965618,-5.162583029993,0.263652014097623,124,2369.313,11,76.50055,13.37671,19.24821,16.32162,24.18271,11.76473,1.928922,NaN,NaN,4050611316448654592,0.0818190183300614,51,17.5694,0.015748,12.284,-999,15.5894,0.012144,10.663,-999,11.163,-999,71,0.193211354130487,95,378636854,1.9,12.6,-32.3,12.3,ucac4,NaN,NaN,,0.115362808603949,2,https://talk.diskdetective.org/#/subjects/AWI0004u8q
AWI0001yns,269.566625,-17.6919166666667,31482,269.5666612,-17.6919418,0.153627627946094,J175815.99-174130.9,AWI0001yns,0.533333333333333,11.1581884,3.2322243,7.274,0.031,7.346,0.02,6.599,0.017,5.93,0.041,9.408,0.021,8.189,0.044,7.673,0.031,1.219,0.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,4143810698022108416,14.14503,-0.0420441301422018,0.248994127630905,0.322505789137962,0.300953259573266,-2.71685454750178,0.243553722568887,122,1989.053,10,198.5132,14.14503,32.8529,17.74722,49.94681,12.54249,1.890539,NaN,NaN,4143810698022108416,0.0465298710750938,34,19.0871,0.003834,13.293,-999,16.6619,0.013208,11.406,-999,12.038,-999,54,0.0572322415376913,58,212210579,-3.9,11.8,11.5,11.7,ucac4,NaN,NaN,,0.0676834760028334,0,https://talk.diskdetective.org/#/subjects/AWI0001yns
AWI0003ksp,294.82625,18.6203055555556,174273,294.8262911,18.6203238,0.154835812688145,J193918.30+183713.1,AWI0003ksp,0.714285714285714,54.8898512,-1.6778734,6.262,0.08,6.123,0.025,5.02,0.015,3.973,0.025,8.16,0.029,6.906,0.023,6.487,0.021,1.254,0.419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,1824361301138395392,12.27321,0.365621366316305,0.0969786285584703,-3.14824472275978,0.121204144410136,-7.09462795838102,0.118865092669634,348,3815.872,13,416.558,12.27321,66.53631,15.01007,160.8453,10.82681,1.673237,2.79282468602093,0.839572668910534,1824361301138395392,0.108780323269456,18,16.1051,0.013013,11.612,-999,13.13,-999,10.036,-999,10.567,-999,57,0.193689026715214,35,423375367,-4.1,6.4,8.2,6.2,ucac4,NaN,NaN,,0.241948889138967,0,https://talk.diskdetective.org/#/subjects/AWI0003ksp
AWI00034xl,107.637541666667,-11.081,123438,107.6375795,-11.0810218,0.154997756580499,J071033.01-110451.6,AWI00034xl,0.666666666666667,224.9576419,-0.852943,7.818,0.026,7.606,0.021,6.641,0.016,5.831,0.043,9.792,0.022,8.721,0.033,8.186,0.023,1.071,0.535,99.999,99.999,99.999,16.912,14.892,12.835,9.999,9.999,9.999,0.099,0.117,0.167,7001549,0.21123624572037,0,3046278058037787520,13.97865,0.220783893241196,0.143070214909974,0.362861896923739,0.209513289649171,0.542260557926437,0.19390726475461,130,1822.917,10,63.03552,13.97865,10.98463,16.75578,22.81967,12.48682,1.740062,NaN,NaN,3046278058037787520,0.0354827978253401,2,16.6926,0.014389,13.364,-999,14.8995,0.014782,11.734,-999,12.244,-999,60,0.0604681478951464,30,177921606,-3.3,5.1,13.9,5,ucac4,NaN,NaN,,0.0850196208959342,0,https://talk.diskdetective.org/#/subjects/AWI00034xl
AWI00040wu,299.493666666667,24.3053055555556,186167,299.4937081,24.3053268,0.155976474913749,J195758.48+241819.1,AWI00040wu,0.533333333333333,61.9941733,-2.5506981,6.012,0.104,5.695,0.047,5.17,0.014,4.414,0.028,8.183,0.024,6.937,0.034,6.325,0.018,1.246,0.612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,1834217258965820928,13.37622,0.590972444145066,0.164759404326715,1.53093414232759,0.22368434567257,-0.996251729254305,0.198307104686865,245,8378.86,13,101.1712,13.37622,19.36987,17.75698,29.62917,11.73507,1.944412,NaN,NaN,1834217258965820928,0.0689204429590207,6,18.945,0.019432,12.737,-999,16.2707,0.002516,10.394,-999,11.175,-999,62,0.138572065875072,26,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,https://talk.diskdetective.org/#/subjects/AWI00040wu
AWI0005klh,270.653791666667,-7.80069444444444,286405,270.6538294,-7.8007168,0.156810723732318,J180236.91-074802.5,AWI0005klh,0.533333333333333,20.339935,7.1537727,6.769,0.039,6.699,0.022,6.199,0.014,5.347,0.036,8.501,0.021,7.324,0.024,6.826,0.021,1.177,0.498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,4170802265379689728,13.21056,0.364863603240174,0.165661255637459,2.1528882852733,0.256449511875512,-1.86603397562714,0.215799580713519,141,2991.485,10,153.6171,13.21056,26.54286,16.75357,46.27756,11.64261,1.833563,NaN,NaN,4170802265379689728,0.127673798573989,5,17.6493,0.069973,12.586,-999,15.2859,0.018704,10.517,-999,11.215,-999,57,0.139425947460043,36,203840067,0.8,5.9,2.4,6,ucac4,NaN,NaN,,0.104032767929246,0,https://talk.diskdetective.org/#/subjects/AWI0005klh
AWI0005wbt,69.6455833333333,20.4391944444444,313047,69.6456215,20.4392194,0.156995928969877,J043834.94+202621.1,AWI0005wbt,0.6,178.1331078,-17.3120847,8.473,0.023,8.379,0.02,7.53,0.019,6.801,0.101,10.212,0.023,9.232,0.023,8.814,0.017,0.98,0.417999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,3411210021740176640,14.7266,-0.0650775260698154,0.0979851335835817,-0.377979414839185,0.200996571284757,-1.17442736817262,0.124616798893252,189,1256.206,11,59.79079,14.7266,7.145134,16.71919,10.19368,13.05632,2.10097,NaN,NaN,3411210021740176640,0.0299475281238566,1,17.4943,0.112902,13.475,-999,16.0787,0.01926,11.8148,0.000733,12.484,-999,87,0.0266556273525172,42,238410124,-9.4,9.1,NaN,9,ucac4,NaN,NaN,,0.10326323633659,0,https://talk.diskdetective.org/#/subjects/AWI0005wbt
AWI000218s,285.914291666667,13.4364444444444,45370,285.9143313,13.436465,0.157271701892313,J190339.43+132611.2,AWI000218s,0.533333333333333,46.2791319,3.4298264,7.463,0.028,7.505,0.02,6.885,0.018,6.365,0.076,9.141,0.021,8.041,0.018,7.614,0.021,1.1,0.427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,4314267783849683968,13.35748,0.023508278525012,0.120133091372591,-1.98870479824736,0.188577810016084,-3.38967976706952,0.174449178341433,165,2553.499,12,111.7295,13.35748,21.03077,16.12753,41.97592,11.87751,1.722165,NaN,NaN,4314267783849683968,0.0928995681833257,21,16.8997,0.034641,12.472,-999,14.8985,0.017105,10.996,-999,11.468,-999,68,0.0804496295591455,41,355444335,-4.1,6,0.3,5.8,ucac4,NaN,NaN,,0.0636733565839497,0,https://talk.diskdetective.org/#/subjects/AWI000218s
AWI00033aa,290.943375,12.2383055555556,137016,290.9434116,12.2383313,0.158651125260731,J192346.41+121417.9,AWI00033aa,0.533333333333333,47.4925991,-1.4697331,6.657,0.066,6.506,0.022,5.53,0.014,4.386,0.027,9.778,0.021,7.952,0.042,7.049,0.023,1.826,0.903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,4316014976523536000,16.71703,0.949726954485129,0.195283154033016,-3.66834038348088,0.304208727792893,-6.51883991380707,0.280706246476034,261,2521.972,13,211.987,16.71703,3.321489,21.58441,64.94541,14.84593,2.395334,NaN,NaN,4316014976523536000,0.0757260591888124,8,22.2195,0.044989,17.0584,0.034182,21.3489,0.092405,13.109,0.021379,14.9011,0.004171,57,0.0672302270621812,46,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,https://talk.diskdetective.org/#/subjects/AWI00033aa
